id;date;feat1;feat2;feat3;feat4;feat5;feat6;feat7;feat8;feat9;feat10;feat11;feat12;feat13;feat14;feat15;feat16;feat17;feat18;feat19;feat20;feat21;feat22;feat23;feat24;feat25;feat26;feat27;feat28;feat29;target;target2
14127;18.04.2022;0;10000;FULL_TIME;8000;29;0;0;203;2831;90;;;;8499;;;203;6;;UNIVERSITY_FULL_TIME;15;1;9;-0,816969893;-0,576680322;0,281732557;-0,959492974;-2,44929E-16;1;0;-1384
14128;23.05.2022;1;7000;FULL_TIME;2000;32;0;0;1405;435;13;;;0;22332;414;;;;;BACCALAUREATE_FULL_TIME;15;1;15;-0,816969893;-0,576680322;0,281732557;-0,959492974;-2,44929E-16;1;1;-1327
14129;05.03.2022;1;6000;AUTONOMIC;1000;20;1;0,5;448;0;35;14054;;118;1500;56;;83;3;;BACCALAUREATE_AUTONOMIC;7;2;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;4325
14130;25.01.2022;;;;;;0;0;1408;2340;72;;;;3600;320;;277;70;;BACCALAUREATE_FULL_TIME;15;1;13;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;1;4014
14131;10.01.2022;1;17000;FULL_TIME;12000;34;0;0;1416;1760;81;;;118;1840;;;10;10;;UNIVERSITY_FULL_TIME;30;1;5;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;4670
14132;11.01.2022;;;;;;0;0;619;1608;1;12706;;62;15075;112;;219;106;;BASIC_EDUCATION_AUTONOMIC;30;1;8;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;1;7430
14133;30.03.2022;;;;;;1;0,5;164;3390;88;;;259;4407;597;;;10;;UNIVERSITY_FULL_TIME;30;2;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;1;8991
14134;29.05.2022;0;7000;FULL_TIME;4000;32;3;0,75;97;2688;30;;;;2100;;;97;14;;BACCALAUREATE_FULL_TIME;17;4;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-3391
14135;18.04.2022;1;7000;FULL_TIME;1000;40;0;0;1024;;69;;;;1000;249;;97;7;;BACCALAUREATE_FULL_TIME;15;1;11;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;8497
14136;20.02.2022;1;7000;FULL_TIME;3000;41;4;0,8;1394;2205;99;;;133;1300;398;;81;5;;UNIVERSITY_FULL_TIME;15;5;18;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;1;6694
14137;04.02.2022;1;12000;RETIRED;4500;62;0;0;1422;644;82;2069;;292;700;145;;132;30;18;BASIC_EDUCATION_RETIRED;15;1;21;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;6738
14138;04.01.2022;1;10000;AUTONOMIC;5500;42;2;0,666666667;1213;1502;37;2700;;0;1633;526;;188;8;49;UNIVERSITY_AUTONOMIC;30;3;3;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;293
14139;27.02.2022;1;10000;FULL_TIME;4000;21;1;0,5;488;4847;69;;;;;;;;398;;BACCALAUREATE_FULL_TIME;15;2;4;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-2800
14140;12.02.2022;1;8000;FULL_TIME;2500;51;0;0;1317;0;88;;;121;1700;309;;80;20;;BACCALAUREATE_FULL_TIME;16;1;9;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-1235
14141;28.04.2022;;;;;;0;0;1425;575;65;;;;3500;127;;335;20;;BASIC_EDUCATION_AUTONOMIC;30;1;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;1;3618
14142;05.02.2022;0;12000;AUTONOMIC;1000;31;3;0,75;166;1821;14;6200;;25;;56;;;;;UNIVERSITY_AUTONOMIC;25;4;32;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;1;9485
14143;26.05.2022;0;20000;FULL_TIME;15000;42;0;0;865;0;37;;;;394;243;;;;;UNIVERSITY_FULL_TIME;15;1;15;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-810
14144;25.03.2022;0;18000;AUTONOMIC;6000;57;0;0;1199;0;95;;;;0;;;226;65;;BACCALAUREATE_AUTONOMIC;30;1;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;2987
14145;30.03.2022;0;8000;FULL_TIME;5000;23;0;0;357;;43;;;;2400;;;40;9;;UNIVERSITY_FULL_TIME;15;1;15;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-4052
14146;02.02.2022;1;6000;AUTONOMIC;2000;21;0;0;24;113;49;;;;599;;;24;24;;BASIC_EDUCATION_AUTONOMIC;30;1;12;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;4836
14147;12.01.2022;0;12000;FULL_TIME;8000;28;0;0;1355;845;2;22016;;154;10541;495;;;96;;BACCALAUREATE_FULL_TIME;15;1;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-1656
14148;20.02.2022;0;8500;FULL_TIME;3500;40;4;0,8;699;1188;21;;;0;900;395;;65;3;;BASIC_EDUCATION_FULL_TIME;15;5;10;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;9497
14149;25.02.2022;1;8000;FULL_TIME;3000;32;1;0,5;96;500;81;;;;900;1021;;96;12;;BACCALAUREATE_FULL_TIME;12;2;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-3241
14150;08.03.2022;1;8500;AUTONOMIC;4500;43;0;0;;;41;;;;;;;;;;UNIVERSITY_AUTONOMIC;20;1;27;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;6883
14151;11.02.2022;0;12000;FULL_TIME;7000;27;0;0;665;0;31;628;;;0;199;;124;19;77;UNIVERSITY_FULL_TIME;15;1;17;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;872
14152;09.05.2022;1;8200;FULL_TIME;6000;46;2;0,666666667;1217;1500;7;;;14;2100;;;168;4;;BACCALAUREATE_FULL_TIME;15;3;13;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;5176
14153;30.03.2022;1;16000;FULL_TIME;12000;48;0;0;202;383;17;;;;1897;727;;202;5;;UNIVERSITY_FULL_TIME;30;1;22;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;6626
14154;11.01.2022;1;4000;FULL_TIME;2000;38;1;0,5;178;;13;;;;1000;;;178;13;;UNIVERSITY_FULL_TIME;30;2;14;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;-4901
14155;20.01.2022;;;;;;0;0;106;2584;57;;;;0;;;106;6;;BACCALAUREATE_FULL_TIME;30;1;21;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;1;4605
14156;01.04.2022;0;12000;PART_TIME;500;22;4;0,8;32;200;33;;;;3000;;;32;1;;BACCALAUREATE_PART_TIME;30;5;20;-0,942260922;-0,334879612;0,281732557;-0,959492974;-2,44929E-16;1;0;3468
14157;29.01.2022;0;25000;FULL_TIME;22500;32;0;0;;36152;12;;;;;;;;;;BACCALAUREATE_FULL_TIME;15;1;9;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-4895
14158;08.05.2022;0;11000;FULL_TIME;1000;38;0;0;93;2176;69;;;;1700;;;93;20;;BACCALAUREATE_FULL_TIME;15;1;14;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;3502
14159;12.03.2022;;;;;;0;0;1316;1687;10;;;;6000;138;;41;1;;BACCALAUREATE_FULL_TIME;30;1;11;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;1;-4824
14160;26.02.2022;1;16000;FULL_TIME;6000;55;4;0,8;71;0;8;;;;1500;458;;71;8;;UNIVERSITY_FULL_TIME;16;5;14;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;6419
14161;06.04.2022;1;12000;FULL_TIME;6000;31;0;0;179;;59;;;;;726;;;179;;UNIVERSITY_FULL_TIME;7;1;3;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;5573
14162;08.03.2022;1;9000;FULL_TIME;1000;29;2;0,666666667;1143;0;45;;;;1500;;;70;14;;BACCALAUREATE_FULL_TIME;30;3;7;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;1329
14163;04.02.2022;0;8000;PART_TIME;5000;31;0;0;699;244;15;;0;;234;551;;258;80;;BACCALAUREATE_PART_TIME;30;1;6;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-2656
14164;20.02.2022;1;20000;FULL_TIME;8000;52;0;0;1360;0;43;;;;6552;496;;279;5;;BACCALAUREATE_FULL_TIME;7;1;12;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;4486
14165;26.01.2022;1;10000;PART_TIME;6000;35;1;0,5;1320;25367;64;;;0;3800;529;;125;3;;UNIVERSITY_PART_TIME;30;2;5;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;2324
14166;16.05.2022;0;8400;FULL_TIME;1500;23;0;0;;1520;86;15100;;0;;98;;;;;BACCALAUREATE_FULL_TIME;15;1;15;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;4403
14167;28.05.2022;0;9500;FULL_TIME;7100;21;0;0;786;897;45;35137;;157;750;210;;;;;BASIC_EDUCATION_FULL_TIME;15;1;16;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;5262
14168;25.05.2022;;;;;;0;0;925;;24;;0;0;;388;;;73;;UNIVERSITY_AUTONOMIC;16;1;10;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;1;-2299
14169;10.05.2022;1;6500;FULL_TIME;500;68;0;0;686;3625;81;;;146;;392;;225;105;;BACCALAUREATE_FULL_TIME;30;1;27;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;4964
14170;30.05.2022;0;8500;FULL_TIME;1500;58;0;0;1431;0;4;;;19;0;777;;240;15;;UNIVERSITY_FULL_TIME;15;1;30;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-3170
14171;02.01.2022;;;;;;3;0,75;1376;19378;55;;;;48196;335;;;120;;UNIVERSITY_AUTONOMIC;25;4;14;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;1;6384
14172;29.04.2022;1;570000;FULL_TIME;200;25;2;0,666666667;1118;0;96;;;;500;;;24;24;;BACCALAUREATE_FULL_TIME;14;3;6;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;1;-1622
14173;11.02.2022;0;9800;FULL_TIME;1500;28;3;0,75;304;3132;49;;;;3000;;;304;2;;BASIC_EDUCATION_FULL_TIME;30;4;15;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;5778
14174;20.05.2022;;;;;;2;0,666666667;650;1735;66;;;;1600;373;;19;1;;BACCALAUREATE_FULL_TIME;17;3;13;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;1;6462
14175;07.01.2022;;;;;;1;0,5;867;302;30;;;;9360;;;42;19;;BACCALAUREATE_FULL_TIME;15;2;13;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;1;7821
14176;19.02.2022;0;6000;FULL_TIME;4000;29;0;0;9;358;84;;;;561;;;9;9;;UNIVERSITY_FULL_TIME;9;1;13;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-1887
14177;16.03.2022;0;30000;FULL_TIME;10000;29;1;0,5;1402;499;11;;;;2500;184;;23;23;;BACCALAUREATE_FULL_TIME;10;2;22;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-4139
14178;29.05.2022;1;15000;FULL_TIME;3000;29;5;0,833333333;1329;1120;79;;;23;;340;;135;84;;BACCALAUREATE_FULL_TIME;15;6;7;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;2748
14179;13.05.2022;0;6000;STUDENT;3000;21;0;0;800;193;78;27136;;100;161;83;;287;2;;UNIVERSITY_STUDENT;20;1;2;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-2635
14180;23.01.2022;0;8000;AUTONOMIC;2900;19;0;0;567;571;91;;;;398;;;328;1;;UNIVERSITY_AUTONOMIC;15;1;10;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-2632
14181;07.05.2022;0;8000;FULL_TIME;7000;49;1;0,5;789;1560;71;;;;2814;;;50;21;;UNIVERSITY_FULL_TIME;15;2;22;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-3111
14182;09.05.2022;1;22500;FULL_TIME;10000;30;0;0;67;0;56;;;;5175;516;;67;6;;UNIVERSITY_FULL_TIME;30;2;32;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;8950
14183;22.03.2022;1;15000;FULL_TIME;1000;26;2;0,666666667;41;;7;;;;;;;41;18;;UNIVERSITY_FULL_TIME;15;3;8;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;4299
14184;20.01.2022;0;16000;FULL_TIME;5000;32;0;0;382;1070;1;;;;1000;;;190;9;;UNIVERSITY_FULL_TIME;30;1;12;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;2287
14185;08.05.2022;0;9000;FULL_TIME;5000;54;0;0;84;52;76;;;;3200;;;84;7;;BACCALAUREATE_FULL_TIME;30;1;11;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;8363
14186;31.03.2022;0;20000;AUTONOMIC;10000;28;1;0,5;130;0;60;;;;516;;;130;1;;UNIVERSITY_AUTONOMIC;30;2;4;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-4890
14187;04.05.2022;0;12000;FULL_TIME;0;35;1;0,5;271;;98;;;16;;;;;;;UNIVERSITY_FULL_TIME;30;2;15;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-2736
14188;24.03.2022;0;11754;FULL_TIME;4500;38;1;0,5;917;8782;85;;;;8100;142;;347;1;;UNIVERSITY_FULL_TIME;30;2;29;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-3232
14189;08.02.2022;1;10000;FULL_TIME;3000;28;2;0,666666667;662;11492;36;14948;;132;15353;291;;;;;BACCALAUREATE_FULL_TIME;30;3;11;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-4676
14190;25.05.2022;0;12000;FULL_TIME;10000;38;0;0;690;0;71;11052;;114;1500;159;;90;3;;BACCALAUREATE_FULL_TIME;20;1;3;-0,997668769;-0,068242413;0,281732557;-0,959492974;-2,44929E-16;1;0;-1914
14191;31.03.2022;0;25000;FULL_TIME;10000;36;1;0,5;515;610;55;7687;;;3174;37;;329;2;37;UNIVERSITY_FULL_TIME;15;2;14;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-4926
14192;21.01.2022;0;25000;FULL_TIME;2500;44;0;0;1129;1174;33;;;;13597;979;;242;9;;UNIVERSITY_FULL_TIME;30;17;235;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-335
14193;17.02.2022;0;13000;FULL_TIME;5000;25;0;0;208;0;43;;;;0;;;208;1;;BACCALAUREATE_FULL_TIME;15;1;5;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-1751
14194;22.04.2022;;;;;;0;0;18;0;37;;;;0;;;18;18;;UNIVERSITY_FULL_TIME;30;1;17;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;1;7063
14195;07.03.2022;1;8000;FULL_TIME;1000;54;2;0,666666667;1383;0;87;;;150;537;63;;112;14;;UNIVERSITY_FULL_TIME;16;3;10;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;2088
14196;27.01.2022;1;70000;FULL_TIME;12000;49;0;0;1327;1247;42;31521;;0;;105;;97;71;;BACCALAUREATE_FULL_TIME;15;1;12;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;3050
14197;08.02.2022;;;;;;0;0;190;1079;55;1236;;;900;26;;190;10;26;BACCALAUREATE_FULL_TIME;30;1;13;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;1;2440
14198;15.02.2022;1;8800000;FULL_TIME;3500;32;2;0,666666667;106;1168;88;;;0;1700;515;;106;12;;BASIC_EDUCATION_FULL_TIME;15;3;10;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-1697
14199;22.02.2022;0;50000;FULL_TIME;35000;28;0;0;81;0;13;;;;7000;;;81;11;;UNIVERSITY_FULL_TIME;30;1;15;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;6042
14200;06.05.2022;0;22000;FULL_TIME;5000;34;1;0,5;1075;0;44;;;92;2621;54;;328;1;;BACCALAUREATE_FULL_TIME;30;2;4;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;8571
14201;22.02.2022;0;11000;FULL_TIME;4000;33;1;0,5;683;3756;20;4100;;;3335;115;;343;8;131;BASIC_EDUCATION_FULL_TIME;20;2;14;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-2815
14202;09.04.2022;1;7000;FULL_TIME;2000;40;2;0,666666667;94;1000;15;750;;;1500;52;;94;14;52;BASIC_EDUCATION_FULL_TIME;15;3;13;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-1324
14203;09.04.2022;0;8000;FULL_TIME;6000;31;1;0,5;1247;0;77;;;;322;;;;489;;BASIC_EDUCATION_FULL_TIME;7;2;13;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;3484
14204;21.01.2022;0;10000;FULL_TIME;10000;30;1;0,5;715;1712;73;1000;;90;1600;35;;122;17;14;UNIVERSITY_FULL_TIME;10;2;11;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;3469
14205;07.05.2022;0;9000;AUTONOMIC;4500;51;3;0,75;1428;0;74;21060;;14;1700;444;;131;20;;BACCALAUREATE_AUTONOMIC;21;4;8;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;9616
14206;30.01.2022;0;6000;PART_TIME;1500;22;0;0;1266;839;63;;;94;464;508;;141;16;;BASIC_EDUCATION_PART_TIME;7;1;14;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-3067
14207;21.04.2022;1;8400;FULL_TIME;6000;54;0;0;324;0;27;;;;2165;;;53;21;;BACCALAUREATE_FULL_TIME;30;1;34;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;1;-1238
14208;17.03.2022;0;13000;FULL_TIME;3000;23;1;0,5;1378;4640;64;;;140;4000;414;;295;7;;UNIVERSITY_FULL_TIME;15;2;21;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;8618
14209;03.01.2022;1;11000;FULL_TIME;8000;31;1;0,5;1379;0;29;;;12;0;569;;78;77;;UNIVERSITY_FULL_TIME;30;2;23;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;2900
14210;21.04.2022;;;;;;1;0,5;1313;4093;52;;;0;3680;288;;59;3;;UNIVERSITY_AUTONOMIC;30;2;15;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;1;7813
14211;03.05.2022;1;10000;AUTONOMIC;8000;42;0;0;798;2700;28;;;92;2300;544;;136;18;;BACCALAUREATE_AUTONOMIC;15;1;13;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-1143
14212;05.01.2022;1;7000;FULL_TIME;3000;29;10;0,909090909;44;0;45;;;;700;;;44;15;;BACCALAUREATE_FULL_TIME;30;11;6;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;736
14213;30.04.2022;1;7000;AUTONOMIC;1500;22;0;0;148;5025;50;;;;10204;;;148;28;;BASIC_EDUCATION_AUTONOMIC;20;2;27;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;1;8672
14214;18.02.2022;0;24000;AUTONOMIC;6000;41;0;0;929;0;95;;;;3800;314;;259;11;;BACCALAUREATE_AUTONOMIC;30;1;29;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;-1427
14215;15.04.2022;0;8000;AUTONOMIC;2000;39;1;0,5;1104;3527;53;;;;1300;;;109;4;;BACCALAUREATE_AUTONOMIC;15;2;10;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;2812
14216;27.03.2022;;;;;;0;0;1166;0;59;1000;;0;0;97;;190;14;91;BACCALAUREATE_AUTONOMIC;15;1;14;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;1;5598
14217;10.01.2022;;;;;;1;0,5;1214;308;93;;;39;3000;525;;252;4;;BACCALAUREATE_AUTONOMIC;7;2;2;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;1;4419
14218;27.02.2022;0;10434;FULL_TIME;700;46;1;0,5;1281;1519;63;;;;15001;605;;321;4;;BASIC_EDUCATION_FULL_TIME;30;2;29;-0,979084088;0,203456013;0,281732557;-0,959492974;-2,44929E-16;1;0;2189
14219;08.01.2022;1;6000;AUTONOMIC;2500;29;0;0;1433;1408;96;62116;;;1100;252;;61;5;;BASIC_EDUCATION_AUTONOMIC;20;1;20;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;6002
14220;21.04.2022;1;8000;AUTONOMIC;2500;51;3;0,75;1429;2340;68;;;35;2500;312;;127;18;;BACCALAUREATE_AUTONOMIC;15;4;9;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;-2843
14221;13.05.2022;0;80000;FULL_TIME;2500;24;0;0;749;890;40;1000;;73;6396;116;;192;85;;BACCALAUREATE_FULL_TIME;30;1;12;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;-3959
14222;31.03.2022;0;10500;FULL_TIME;2000;32;0;0;63;1787;76;;;;;;;63;12;;UNIVERSITY_FULL_TIME;18;1;4;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;-3835
14223;21.01.2022;0;9600;FULL_TIME;9000;24;0;0;863;2490;66;4730;;;2010;53;;312;1;32;BACCALAUREATE_FULL_TIME;30;28;267;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;2869
14224;12.05.2022;0;18000;FULL_TIME;4000;30;0;0;689;858;90;3600;;39;858;127;;310;2;138;UNIVERSITY_FULL_TIME;7;1;28;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;3070
14225;07.03.2022;1;10144;FULL_TIME;8500;49;4;0,8;1246;;75;;;;5000;;;211;15;;BASIC_EDUCATION_FULL_TIME;30;5;27;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;-4050
14226;30.01.2022;0;27000;FULL_TIME;15000;46;0;0;943;3220;16;2100;;;421000;26;;318;10;26;UNIVERSITY_FULL_TIME;30;1;12;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;975
14227;13.01.2022;1;9200;FULL_TIME;4000;19;0;0;23;1457;87;;;;1380;;;23;9;;BACCALAUREATE_FULL_TIME;18;1;1;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;-4477
14228;30.03.2022;1;6200;FULL_TIME;1400;44;1;0,5;1382;0;4;;;;2500;188;;23;15;;BASIC_EDUCATION_FULL_TIME;15;2;16;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;3516
14229;17.04.2022;;;;;;2;0,666666667;66;940;73;;;;1000;;;66;1;;BACCALAUREATE_FULL_TIME;30;3;28;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;1;7126
14230;26.05.2022;1;16000;AUTONOMIC;1500;27;0;0;1352;0;86;12980;;26;0;64;;271;1;;UNIVERSITY_AUTONOMIC;16;1;6;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;1031
14231;17.03.2022;0;28000;FULL_TIME;2000;30;1;0,5;203;280;6;;;;2013;;;;;;UNIVERSITY_FULL_TIME;30;2;14;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;9442
14232;28.03.2022;0;8000;UNEMPLOYED;5000;18;0;0;62;16;42;;;;15;;;62;10;;BASIC_EDUCATION_UNEMPLOYED;30;1;8;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;1;3414
14233;27.05.2022;1;18000;AUTONOMIC;8000;31;2;0,666666667;1331;1700;54;;;;2200;;;149;1;;BACCALAUREATE_AUTONOMIC;7;3;13;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;6810
14234;18.05.2022;0;6000;FULL_TIME;1000;25;0;0;586;71;65;;;;899;;;351;2;;BACCALAUREATE_FULL_TIME;30;1;8;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;6141
14235;04.04.2022;0;8000;AUTONOMIC;2500;51;1;0,5;385;;56;;;;;550;;;6;;BASIC_EDUCATION_AUTONOMIC;30;2;8;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;7083
14236;26.02.2022;1;18000;FULL_TIME;2000;29;0;0;964;554;51;;;3;4500;425;;323;1;;UNIVERSITY_FULL_TIME;30;1;29;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;-2756
14237;01.02.2022;1;10000;FULL_TIME;0;27;0;0;123;2560;69;;;;2000;;;123;23;;BASIC_EDUCATION_FULL_TIME;16;1;12;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;-4835
14238;19.04.2022;0;7000;FULL_TIME;4000;29;6;0,857142857;88;385;10;;;0;500;624;;88;13;;BASIC_EDUCATION_FULL_TIME;15;7;4;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;5012
14239;16.03.2022;0;10000;AUTONOMIC;2000;28;0;0;1416;80;71;;;;1000;20;;348;1;;UNIVERSITY_AUTONOMIC;7;1;15;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;9845
14240;04.01.2022;1;190000;AUTONOMIC;9500;32;0;0;1301;2979;39;116725;;;2400;482;;294;1;159;UNIVERSITY_AUTONOMIC;30;1;6;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;4920
14241;26.01.2022;;;;;;0;0;80;502;41;;;;500;;;80;21;;BACCALAUREATE_AUTONOMIC;30;1;14;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;1;722
14242;05.03.2022;0;14000;FULL_TIME;3200;41;4;0,8;1230;430;2;;;4;430;748;;27;4;;UNIVERSITY_FULL_TIME;15;5;3;-0,887885218;0,460065038;0,281732557;-0,959492974;-2,44929E-16;1;0;3038
